pert_id,drug_name,smiles,canonical_smiles,scaffold,dili_binary,dili_severity,in_lincs,in_pdg
91,temozolomide,CN1N=NC2=C(N=CN2C1=O)C(N)=O,Cn1nnc2c(C(N)=O)ncn2c1=O,O=c1[nH]nnc2cncn12,1,vLess-DILI-concern,True,True
92,theophylline,CN1C2=C(NC=N2)C(=O)N(C)C1=O,Cn1c(=O)c2[nH]cnc2n(C)c1=O,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,0,vNo-DILI-concern,True,True
93,tizanidine,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1,Clc1ccc2nsnc2c1NC1=NCCN1,c1cc(NC2=NCCN2)c2nsnc2c1,1,vMost-DILI-concern,True,True
94,tolcapone,CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,O=C(c1ccccc1)c1ccccc1,1,vMost-DILI-concern,True,True
95,valproic acid,CCCC(CCC)C(O)=O,CCCC(CCC)C(=O)O,,1,vMost-DILI-concern,False,False
96,vancomycin,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(N)[C@H](O)[C@H](C)O4)C4=CC(=C3)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H]1C3=CC(=C(O)C=C3)C3=C(O)C=C(O)C=C3[C@H](NC(=O)[C@@H](NC1=O)[C@H](O)C1=CC(Cl)=C(O4)C=C1)C(O)=O)C(Cl)=C2,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,O=C1CCc2ccc(cc2)Oc2cc3cc(c2OC2OCCCC2OC2CCCCO2)Oc2ccc(cc2)CC2NC(=O)C(NC(=O)C3NC(=O)CN1)c1cccc(c1)-c1ccccc1CNC2=O,1,vLess-DILI-concern,False,True
97,vitamin a,C\C(=C/CO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,C1=CCCCC1,1,vLess-DILI-concern,False,False
98,zidovudine,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,O=c1ccn(C2CCCO2)c(=O)[nH]1,1,vMost-DILI-concern,True,True
99,zolpidem,CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,c1ccc(-c2cn3ccccc3n2)cc1,0,Ambiguous-DILI-concern,True,True
100,zonisamide,NS(=O)(=O)CC1=NOC2=CC=CC=C12,NS(=O)(=O)Cc1noc2ccccc12,c1ccc2oncc2c1,1,vLess-DILI-concern,True,True
101,pyrazinamide,NC(=O)C1=NC=CN=C1,NC(=O)c1cnccn1,c1cnccn1,1,vLess-DILI-concern,True,True
102,finasteride,[H][C@@]12CC[C@H](C(=O)NC(C)(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])NC(=O)C=C[C@]12C,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,O=C1C=CC2C(CCC3C4CCCC4CCC23)N1,1,vLess-DILI-concern,True,True
103,troglitazone,CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,O=C1NC(=O)C(Cc2ccc(OCC3CCc4ccccc4O3)cc2)S1,1,vMost-DILI-concern,True,True
104,fluvastatin,CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC(O)=O)=C(C2=CC=C(F)C=C2)C2=CC=CC=C12,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,c1ccc(-c2c[nH]c3ccccc23)cc1,1,vLess-DILI-concern,False,True
105,glimepiride,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)N2CC=CC2=O)cc1,1,vLess-DILI-concern,True,True
106,venlafaxine,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,c1ccc(CC2CCCCC2)cc1,1,vLess-DILI-concern,True,True
107,amlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,C1=CC(c2ccccc2)C=CN1,1,vLess-DILI-concern,True,True
108,vinblastine,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,C1=CC2CCC3Nc4ccc(C5CC6CCCN(CCc7c5[nH]c5ccccc75)C6)cc4C34CCN(C1)C24,0,vLess-DILI-concern,False,True
109,ciprofloxacin,OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,1,vMost-DILI-concern,True,True
110,fluconazole,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,c1ccc(C(Cn2cncn2)Cn2cncn2)cc1,1,vMost-DILI-concern,True,True
111,prednisone,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,O=C1C=CC2C(=C1)CCC1C3CCCC3CC(=O)C21,1,vLess-DILI-concern,True,True
112,lorazepam,OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,O=C1CN=C(c2ccccc2)c2ccccc2N1,0,vLess-DILI-concern,True,True
113,itraconazole,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,O=c1[nH]ncn1-c1ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccccc5)O4)cc3)CC2)cc1,1,vMost-DILI-concern,True,True
114,raloxifene,OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccccc2)sc2ccccc12,0,vLess-DILI-concern,True,True
115,mifepristone,[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,O=C1C=C2CCC3C(=C2CC1)C(c1ccccc1)CC1CCCC13,0,vLess-DILI-concern,False,True
116,clomipramine,CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,c1ccc2c(c1)CCc1ccccc1N2,1,vMost-DILI-concern,True,True
117,pravastatin,[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O)OC(=O)[C@@H](C)CC,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,C1=CC2=CCCCC2CC1,1,vLess-DILI-concern,True,True
118,clarithromycin,[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C)OC,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,O=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1,1,vMost-DILI-concern,True,True
119,hydrocortisone,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,0,vNo-DILI-concern,True,True
120,progesterone,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,1,vLess-DILI-concern,True,True
121,ergocalciferol,CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,C=C1CCCCC1=CC=C1CCCC2CCCC12,0,vNo-DILI-concern,False,True
122,ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,CC(C)Cc1ccc(C(C)C(=O)O)cc1,c1ccccc1,1,vLess-DILI-concern,True,True
123,isoproterenol,CC(C)NCC(O)C1=CC(O)=C(O)C=C1,CC(C)NCC(O)c1ccc(O)c(O)c1,c1ccccc1,0,vNo-DILI-concern,False,False
124,ketorolac,OC(=O)C1CCN2C1=CC=C2C(=O)C1=CC=CC=C1,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,O=C(c1ccccc1)c1ccc2n1CCC2,1,,True,True
125,promethazine,CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,c1ccc2c(c1)Nc1ccccc1S2,1,vLess-DILI-concern,False,True
126,omeprazole,COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1,1,vLess-DILI-concern,True,True
127,carvedilol,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,c1ccc(OCCNCCCOc2cccc3[nH]c4ccccc4c23)cc1,1,vLess-DILI-concern,True,True
128,cytarabine,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,O=c1ncccn1C1CCCO1,1,vMost-DILI-concern,True,True
129,pergolide,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@@H](CSC)CN2CCC,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,c1cc2c3c(c[nH]c3c1)CC1NCCCC21,0,Ambiguous-DILI-concern,False,True
130,nisoldipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],C1=CC(c2ccccc2)C=CN1,0,Ambiguous-DILI-concern,False,True
131,citalopram,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,c1ccc(C2OCc3ccccc32)cc1,1,vLess-DILI-concern,True,True
132,methyltestosterone,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,1,vLess-DILI-concern,False,False
133,testosterone,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,1,vMost-DILI-concern,True,True
134,praziquantel,O=C(C1CCCCC1)N1CC2N(CCC3=CC=CC=C23)C(=O)C1,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,0,Ambiguous-DILI-concern,True,True
135,ticlopidine,ClC1=CC=CC=C1CN1CCC2=C(C1)C=CS2,Clc1ccccc1CN1CCc2sccc2C1,c1ccc(CN2CCc3sccc3C2)cc1,1,vMost-DILI-concern,True,True
136,diazepam,CN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,O=C1CN=C(c2ccccc2)c2ccccc2N1,0,vLess-DILI-concern,True,True
137,clomiphene,CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,1,vLess-DILI-concern,False,False
138,isotretinoin,C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,C1=CCCCC1,1,vMost-DILI-concern,False,True
139,oxymetholone,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)\C(C[C@]12C)=C/O,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,C=C1CC2C(CCC3C4CCCC4CCC23)CC1=O,1,vMost-DILI-concern,False,True
140,etodolac,CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,c1ccc2c3c([nH]c2c1)COCC3,1,vMost-DILI-concern,True,True
141,glipizide,CC1=NC=C(N=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2cnccn2)cc1,1,vLess-DILI-concern,True,True
142,pemoline,NC1=NC(=O)C(O1)C1=CC=CC=C1,NC1=NC(=O)C(c2ccccc2)O1,O=C1N=COC1c1ccccc1,1,vMost-DILI-concern,False,False
143,clotrimazole,ClC1=CC=CC=C1C(N1C=CN=C1)(C1=CC=CC=C1)C1=CC=CC=C1,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1,1,vLess-DILI-concern,True,True
144,celecoxib,CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,c1ccc(-c2ccnn2-c2ccccc2)cc1,1,vLess-DILI-concern,True,True
145,amoxapine,ClC1=CC2=C(OC3=CC=CC=C3N=C2N2CCNCC2)C=C1,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1O2,0,Ambiguous-DILI-concern,True,True
146,iothalamate sodium,CNC(=O)C1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,c1ccccc1,0,,False,False
147,atorvastatin,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,O=C(Nc1ccccc1)c1c[nH]c(-c2ccccc2)c1-c1ccccc1,1,vMost-DILI-concern,True,True
148,olanzapine,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,c1ccc2c(c1)N=C(N1CCNCC1)c1ccsc1N2,1,vLess-DILI-concern,True,True
149,nevirapine,CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,O=C1Nc2cccnc2N(C2CC2)c2ncccc21,1,vMost-DILI-concern,True,True
150,primidone,CCC1(C(=O)NCNC1=O)C1=CC=CC=C1,CCC1(c2ccccc2)C(=O)NCNC1=O,O=C1NCNC(=O)C1c1ccccc1,0,vNo-DILI-concern,True,True
151,vinorelbine,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,C1=CC2CC(c3ccc4c(c3)C35CCN6CC=CC(CCC3N4)C65)c3[nH]c4ccccc4c3CN(C1)C2,0,Ambiguous-DILI-concern,False,True
152,anastrozole,CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,c1ccc(Cn2cncn2)cc1,1,vLess-DILI-concern,True,True
153,rabeprazole,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1,1,vLess-DILI-concern,True,True
154,azithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,O=C1CC(OC2CCCCO2)CC(OC2CCCCO2)CCCCNCCCCO1,1,vLess-DILI-concern,True,True
155,tolazamide,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,O=C(NN1CCCCCC1)NS(=O)(=O)c1ccccc1,1,vLess-DILI-concern,True,True
156,quetiapine,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1S2,1,vLess-DILI-concern,True,True
157,famciclovir,CC(=O)OCC(CCN1C=NC2=CN=C(N)N=C12)COC(C)=O,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,c1ncc2nc[nH]c2n1,0,Ambiguous-DILI-concern,True,True
158,atenolol,CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,c1ccccc1,1,vLess-DILI-concern,False,False
159,benzbromarone,CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=CC=CC=C2O1,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,O=C(c1ccccc1)c1coc2ccccc12,1,vMost-DILI-concern,True,True
160,bromocriptine,[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]21O)C(C)C,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,O=C(NC1OC2C3CCCN3C(=O)CN2C1=O)C1C=C2c3cccc4[nH]cc(c34)CC2NC1,1,vLess-DILI-concern,True,True
161,busulfan,CS(=O)(=O)OCCCCOS(C)(=O)=O,CS(=O)(=O)OCCCCOS(C)(=O)=O,,1,vMost-DILI-concern,True,True
162,chlorambucil,OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,c1ccccc1,1,vLess-DILI-concern,True,True
163,clozapine,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,1,vMost-DILI-concern,True,True
164,dacarbazine,CN(C)\N=N\C1=C(N=CN1)C(N)=O,CN(C)/N=N/c1[nH]cnc1C(N)=O,c1c[nH]cn1,1,vMost-DILI-concern,True,True
165,dapsone,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,O=S(=O)(c1ccccc1)c1ccccc1,1,vLess-DILI-concern,True,True
166,digoxin,[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCC(OC6CCC(OC7CCCCO7)CO6)CO5)CC4CCC23)CO1,0,vNo-DILI-concern,True,True
167,disulfiram,CCN(CC)C(=S)SSC(=S)N(CC)CC,CCN(CC)C(=S)SSC(=S)N(CC)CC,,1,vMost-DILI-concern,True,True
168,enalapril,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,O=C(CNCCCc1ccccc1)N1CCCC1,1,vLess-DILI-concern,True,True
169,furosemide,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,c1ccc(NCc2ccco2)cc1,0,Ambiguous-DILI-concern,True,True
170,gabapentin,NCC1(CC(O)=O)CCCCC1,NCC1(CC(=O)O)CCCCC1,C1CCCCC1,1,vLess-DILI-concern,True,True
171,glibenclamide,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2ccccc2)cc1,1,,True,False
172,isoniazid,NNC(=O)C1=CC=NC=C1,NNC(=O)c1ccncc1,c1ccncc1,1,vMost-DILI-concern,True,True
173,lansoprazole,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1,1,vLess-DILI-concern,False,True
174,mebendazole,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C1=CC=CC=C1,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,O=C(c1ccccc1)c1ccc2nc[nH]c2c1,1,vLess-DILI-concern,True,True
